id_point_d_accueil,ID_A1,ID_A2,ID_A4,ID_A6,ID_A7,ID_A8,ID_A9,ID_A10,ID_A11,ID_A12,ID_A13,ID_A14,ID_A15,ID_A16,ID_A17,ID_A18,ID_A19,ID_A20,ID_A21,ID_A22,ID_A23,ID_A24,ID_A25,ID_B25,ID_C25,ID_D25,ID_E25,ID_F25,ID_A26,ID_B26,ID_C26,ID_D26,ID_E26,ID_F26,ID_A27,ID_B27,ID_C27,ID_D27,ID_E27,ID_F27,ID_A28,ID_B28,ID_C28,ID_D28,ID_E28,ID_F28,ID_A29,ID_B29,ID_C29,ID_D29,ID_E29,ID_F29,ID_A30,ID_B30,ID_C30,ID_D30,ID_E30,ID_F30,ID_A31,ID_B31,ID_C31,ID_D31,ID_E31,ID_F31,ID_A32,ID_B32,ID_C32,ID_D32,ID_E32,ID_F32,ID_A33,ID_B33,ID_C33,ID_D33,ID_E33,ID_F33,ID_A34,ID_B34,ID_C34,ID_D34,ID_E34,ID_F34,ID_A35,ID_A36,ID_A37,ID_A38,ID_A39,ID_A40,ID_A41,ID_A42,ID_A43,ID_A44,ID_A45,ID_B45,ID_C45,ID_A46,ID_A47,ID_A49,ID_A50,ID_B50,ID_C50,ID_A51,ID_A52,ID_B52,ID_C52,ID_A53,ID_A54,ID_A55,ID_A56,ID_A57,ID_A58,ID_A59,ID_A60,ID_A61,ID_A62,ID_A63,ID_A64,ID_A65,ID_A66,ID_A67,ID_A68,ID_A69,ID_A70,ID_A71,ID_A72,ID_A73,ID_A74,ID_A75,ID_A76,ID_A77,ID_A78,ID_A79,ID_A80,ID_A81,ID_A82,ID_A83,ID_A84,ID_A85,ID_A86,ID_A87,ID_B87,ID_C87,ID_D87,ID_E87,ID_A88,ID_B88,ID_C88,ID_D88,ID_E88,ID_A89,ID_B89,ID_C89,ID_D89,ID_E89,ID_A90,ID_B90,ID_C90,ID_D90,ID_E90,ID_A91,ID_B91,ID_C91,ID_D91,ID_E91,ID_A92,ID_B92,ID_C92,ID_D92,ID_E92,ID_A93,ID_B93,ID_C93,ID_D93,ID_E93,ID_A94,ID_B94,ID_C94,ID_D94,ID_E94,ID_A95,ID_B95,ID_C95,ID_D95,ID_E95,ID_A96,ID_B96,ID_C96,ID_D96,ID_E96,ID_A97,ID_B97,ID_C97,ID_D97,ID_E97,ID_A98,ID_B98,ID_C98,ID_D98,ID_E98,ID_A99,ID_B99,ID_C99,ID_D99,ID_E99,ID_A100,ID_B100,ID_C100,ID_D100,ID_E100,ID_A101,ID_B101,ID_C101,ID_D101,ID_E101,ID_A102,ID_B102,ID_C102,ID_D102,ID_E102,ID_A103,ID_A104,ID_A105
570000901G1,CENTRE HOSPITALIER ROBERT PAX,570000901,Structures des urgences générales sur site ayant aussi une structure des urgences pédiatriques,0,1,0,0,1,0,0,Pédiatrie,0,,3,3,1,0,,1,0,1,0,11,10.19,1.00,0.00,19114,0,1,0.00,0.00,0.00,0,0,3,0.00,0.00,0.00,0,0,1,1.00,0.00,0.00,0,86,32,31.86,0.00,0.00,12,0,12,11.15,1.00,0.00,208,0,0,0.00,0.00,0.00,0,0,4,4.39,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,1,1,1,,0,19,1,0,,0,,,,0,1,,1,1,1,0,,,,0,,1,1,1,1,1,1,1,1,1,1,0,1,1,65,1,24,0,0,,,0,,1,0,1,1,1,0,,,,11/06/2013,1,10,13,11,6,0,0,0,3,6,2,0,0,2,2,0,0,1,0,0,,,,,,2,3,3,3,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,4,5,5,4,4,2,2,2,1,2,1,1,1,0,1,2,2,1,0,2,0,0,0,0,0,0,0,1,1,0,70,,
570000901P1,CENTRE HOSPITALIER ROBERT PAX,570000901,Structures des urgences pédiatriques,1,1,0,0,1,0,0,Pédiatrie (uniquement patient relevant de ce circuit dans la présente enquête),0,,3,3,1,0,,1,0,1,0,0,0.00,,,,,5,3.60,0.00,0.50,8184,97,3,3.00,0.00,0.00,0,0,1,0.20,0.00,0.00,0,0,5,4.71,0.00,0.00,0,17,0,0.00,,,,,0,0.00,,,,,4,3.80,0.00,0.00,0,0,0,0.00,,,,,0,0.00,,,,,1,1,1,Fonction assurée par la structure urgences (pas aux niveaux des urgences pédiatriques),0,19,1,0,,,,,,,,,,,,0,,,,0,,1,1,1,1,1,1,1,1,1,1,0,1,,,1,24,0,0,,,0,,1,0,1,1,1,0,,,,11/06/2013,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,2,2,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,23,,
580780070G1,CH CLAMECY,580780070,Structures des urgences générales,0,1,2,0,0,0,0,,0,,3,3,1,0,,1,1,1,1,6,6.00,,,,,0,0.00,,,,,0,0.00,,,,,1,1.00,,,,,11,10.10,,,,,6,6.00,,,,,1,1.00,,,,,2,1.30,,,,,0,0.00,,,,,0,0.00,,,,,0,,,,,,0,0,,0,,,,0,1,0,,,,0,,,,0,,1,1,1,1,1,0,1,0,1,0,,,0,,1,3,1,0,0,0,1,1,1,,,,,,,,,11/06/2013,1,4,3,1,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1,2,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,2,2,2,0,1,36,0,
580780088G1,CH COSNE-COURS-SUR-LOIRE,580780088,Structures des urgences générales,0,1,0,0,0,2,0,,0,,3,3,1,1,Réseau Urgences Bourgogne,0,,,,3,2.6,5,5.00,748,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,1,0.50,0.00,0.00,0,0,15,14.8,0.00,0.00,0,0,3,2.75,0.25,0.00,0,0,2,1.50,0.00,0.00,0,0,4,3.50,0.50,0.00,0,0,6,6.00,0.00,0.00,0,0,1,0.50,0.00,0.00,0,0,1,1,0,,0,0,0,1,0,0,,,,0,1,0,,,,0,,,,0,,0,0,0,0,0,0,1,1,1,0,0,0,1,25,1,2,1,0,,,0,,0,0,0,0,0,0,,,Bilan téléphonique des lits dans les établissements voisins,11/06/2013,0,4,4,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,3,3,3,2,2,1,1,1,0,0,1,1,0,0,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0,37,2,1
580780096G1,CH DECIZE,580780096,Structures des urgences générales,0,1,2,2,2,2,0,,0,,3,3,1,1,PROTOCOLE COMMUN,0,0,0,,8,8.84,0.62,0.33,784,,0,0.00,,,,,0,0.00,,,,,1,0.50,,,,56,13,12.30,,,426,,5,4.60,,,,,0,0.00,,,,,1,0.10,,,,,0,0.00,,,,,1,1.00,,,,,0,,,,0,17,0,0,,0,,,,0,1,0,,,,0,,,,0,,,0,0,0,0,0,1,1,1,0,,,0,,1,1,0,0,,,1,1,0,0,1,1,1,0,,,,11/06/2013,2,3,7,1,1,0,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,3,3,3,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29,1,1
580972693G1,C.H DE L'AGGLOMERATION DE NEVERS,580972693,Structures des urgences générales,1,1,1,0,1,2,1,"pédiatrie (organisé), ORL (organisé), Traumatologie (orgenisé)",0,,3,3,1,1,,1,1,1,0,11,7.07,8.20,4.34,2468,907,2,2.18,0.00,0.00,0,0,2,2.51,0.00,0.00,0,0,3,1.68,0.00,0.00,0,0,31,29.18,0.00,0.00,258,0,20,19.58,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,6,5.72,1.00,0.00,7,0,0,0.00,0.00,0.00,0,0,1,0.50,0.00,0.00,0,0,1,1,1,,0,60,0,1,0,0,,,,1,1,1,1,1,1,1,1,,,0,,1,1,1,1,1,1,1,1,1,1,0,1,1,23,1,3,0,0,,,0,,1,0,0,1,1,1,3,10,Projet médical de création de lits spécifiques post-urgences avec une DMS inférieure à 5 jours,11/06/2013,5,12,30,24,20,5,4,7,6,3,3,3,2,2,3,2,1,4,4,5,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2,2,1,1,1,2,2,2,1,1,1,1,0,0,4,4,4,4,4,2,3,3,3,2,0,0,0,0,0,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,101,4,5
590001749G1,POLYCLINIQUE DE GRANDE SYNTHE,590001749,Structures des urgences générales,0,1,2,,1,2,,SSR,0,,1,1,0,1,lien conventionnel avec le CH de Dunkerque (convention constitutive du GCS + réglement intérieur du GCS),0,,,,3,2.38,,,895,,0,0.00,,,,,0,0.00,,,,,1,0.18,,,,,9,9.00,,,,,8,6.01,,,223,,3,1.50,,,126,,3,1.89,,,178,,0,0.00,,,,,1,0.05,,,,,1,1,1,,1,33,1,0,,0,,,,0,1,0,,,,0,,,,0,,2,2,2,2,0,2,1,1,1,0,,,0,16,1,24,0,0,,,0,,1,1,0,1,1,1,0,0,,11/06/2013,1,3,3,4,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,2,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,35,,
590008041G1,POLYCLINIQUE VAUBAN,590008041,Structures des urgences générales,0,1,1,0,0,0,0,,0,,1,1,0,1,En cours de constitution - réseau régional des urgences,0,,,,4,4.00,,,,,0,0.00,,,,,0,0.00,,,,,1,1.00,0.00,0.00,,,17,16.33,0.00,0.00,,29720,3,2.97,0.00,0.00,,5405,0,0.00,,,,,2,2.00,0.00,0.00,3640,,0,0.00,,,,,0,0.00,,,,,1,1,0,,0,10,0,1,0,0,,,,0,0,0,,,,0,,,,0,,0,1,1,1,1,0,1,1,1,0,,,0,,1,24,1,0,,,1,1,0,0,0,1,1,1,0,0,,11/06/2013,2,6,1,5,1,0,0,0,1,0,2,7,1,0,0,0,0,4,3,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,3,2,2,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0
590780227G1,CH SECLIN,590780227,Structures des urgences générales,1,1,1,0,1,1,0,,0,,1,1,0,1,,1,1,1,0,6,5.11,1.00,0.10,750,26,2,2,,,,,2,1.80,,,,,1,1.00,,,,,25,25.70,0.00,0.00,440,0,14,14.70,0.00,1.00,290,0,0,0.00,,,,,2,1.80,0.00,0.00,2,0,13,13.70,0.00,0.00,230,0,0,0.00,,,,,1,1,0,,0,50,1,0,,0,,,,1,1,1,1,,,0,,,,0,,0,1,1,1,1,1,1,1,1,1,0,0,1,40,1,3,1,0,,,0,,1,1,1,1,1,1,0,0,aucune,11/06/2013,2,8,13,7,1,0,2,6,4,0,2,2,3,3,0,5,5,5,7,8,0,0,0,0,0,1,2,2,0,0,0,1,1,1,1,2,1,1,2,2,0,0,0,0,0,1,1,0,0,1,3,4,4,3,3,2,2,2,1,2,0,0,0,0,0,1,3,0,0,1,3,5,2,1,3,0,0,0,0,0,95,0,
590780284G1,ES ST PHILIBERT LOMME,590780284,Structures des urgences générales,0,1,0,0,0,2,0,,0,,,,,0,,0,,,,7,7.00,0.00,0.00,,0,0,0.00,0.00,0.00,0,0,4,4.00,,,,,1,1.00,,,,,14,13.75,,,,,8,8.00,,,,,3,3.00,,,,,7,5.50,,,,,8,8.00,,,,,0,0.00,,,,,1,1,0,,0,80,1,0,,0,,,,1,1,0,,,,0,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,30,0,,0,0,,,0,,0,0,0,0,0,0,,,charte de gestion interne des admissions non programées,11/06/2013,3,9,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,2,2,1,1,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,1,1,1,0,0,4,4,5,2,4,2,2,2,1,2,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,68,,
590781415A1,CH DUNKERQUE,590781415,Structures des urgences générales sur site ayant aussi une structure des urgences pédiatriques,1,1,2,2,1,1,0,,1,0.20,3,3,1,0,,1,1,1,0,23,18.30,0.00,0.00,4183,,1,0.20,0.00,0.00,,,7,7.00,,,,,3,2.80,0.00,,,,66,54.50,,,,,36,27.40,,,,,6,5.80,,,,,4,2.60,,,,,0,0.00,,,,,2,2.00,,,,,1,1,0,,0,50,1,1,0,0,,,,1,1,,,,,0,,,,0,,0,0,0,0,0,0,1,1,1,1,1,1,1,20,1,3,0,1,1,0,0,,1,1,1,1,1,0,,,"Ajouts de lits, transferts dans un établissement PSPH proche",11/06/2013,6,19,26,31,7,0,1,2,1,0,4,3,0,2,12,3,3,3,3,7,0,0,1,0,0,6,7,5,4,3,0,0,0,0,0,2,2,3,3,3,0,0,0,0,0,2,3,1,0,0,10,10,10,10,10,3,4,5,5,3,3,3,2,2,3,2,4,0,0,2,0,0,0,0,0,0,2,0,0,0,170,6,6
590781605G1,CH CAMBRAI,590781605,Structures des urgences générales,1,1,0,0,1,2,2,,1,0.15,3,3,,,,0,,,,8,9.17,0.30,0.20,1246,156,0,0.00,0.00,0.00,0,0,8,3.00,,,,,1,1.00,,,,,27,25.20,,,23960,,21,17.65,,,19050,,4,4.06,,,,,2,2.00,,,,,0,0.00,,,,,0,0.00,,,,,1,1,0,,0,65,0,1,0,0,,,,1,1,0,,,,1,1,,,0,,0,0,0,0,0,0,1,1,1,1,0,1,1,23,1,3,0,0,,,0,,1,1,1,1,1,0,,,,11/06/2013,2,8,4,4,2,3,6,10,14,4,9,1,5,6,9,5,2,3,2,2,1,0,1,0,1,2,3,3,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,4,6,5,5,4,3,3,3,3,3,1,1,1,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,87,7,7
590781621G1,CH LE CATEAU-CAMBRESIS,590781621,Structures des urgences générales,0,1,0,0,2,2,0,Addictologie (épisodique),1,0.30,1,1,0,0,,0,,,,10,6.43,,,,,0,0.00,,,,,0,0.34,,,,,1,0.50,,,,,14,11.61,,,,683,9,8.15,,,,91,4,2.00,,,,,1,0.46,,,,,3,3.00,,,,,0,0.00,,,,,1,1,0,IDE Coordinatrice gériatrie,0,10,0,1,0,0,,,,0,1,0,,,,0,,,,0,,1,1,1,1,1,0,1,1,1,0,,,1,50,1,2,0,0,,,0,,0,1,0,0,0,1,0,0,,11/06/2013,0,10,4,3,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,2,1,1,1,2,2,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,32,0,0
590781662G1,CH FOURMIES,590781662,Structures des urgences générales,0,0,,,,,,,1,0.50,3,3,1,0,,1,1,0,1,14,9.8,0.00,0.40,1272,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,1,1,0.00,0.00,0,21,13,10,0.00,0.00,0,35,6,5.8,0.00,0.00,0,35,1,1,0.00,0.00,0,0,2,2,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,3,1.8,0.00,0.00,0,0,0,,,,,50,0,0,,0,,,,0,1,0,1,,,0,,,,0,,1,1,1,1,1,1,1,1,1,1,0,1,1,59,1,2,0,0,,,0,,0,1,1,1,0,1,60,60,augmenter la capacité en lit des UHCD  de 3 à 8 lits,11/06/2013,0,2,3,2,1,0,0,2,0,0,2,2,2,0,0,0,0,0,0,1,0,1,1,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,2,2,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,37,3,4
590781803A1,CH DE SAMBRE AVESNOIS,590781803,Structures des urgences générales sur site ayant aussi une structure des urgences pédiatriques,1,1,1,1,1,1,0,pas d'ophtalmologie,0,,3,3,1,0,,0,,,,16,15.30,0.00,0.00,3414,389,1,1.00,0.00,0.00,108,,11,11.20,,,,,1,1.00,,,,98,41,38.76,,,,581,18,15.68,,,,203,1,1.00,,,,,2,1.50,,,,,21,20.25,,,,,12,12.25,,,,,1,1,0,,1,10,1,1,0,0,,,,1,1,1,1,1,1,0,,,,0,,0,1,0,1,1,1,1,1,1,1,1,1,1,20,1,4,0,0,,,0,,1,,1,1,1,0,,,,11/06/2013,,,,,,4,17,24,18,3,6,6,3,5,11,,,,,,,2,,4,,3,4,4,2,1,,,,,,2,2,2,2,3,,,,,,2,2,,,,6,6,6,5,7,4,4,4,3,4,,,,,,6,6,1,1,6,1,1,2,1,1,2,2,2,2,2,155,6,6
590781803P1,CH DE SAMBRE AVESNOIS,590781803,Structures des urgences pédiatriques,0,1,0,0,0,0,0,cancerologie Pédiatrique et polyhandicapé,0,,1,1,0,1,transfert de patients lourds,1,1,1,0,0,0.00,,,,,5,5.00,0.00,0.00,8760,,5,5.00,0.00,0.00,0,0,1,0.30,0.00,0.00,0,0,6,6.00,0.00,0.00,518,0,6,6.00,0.00,0.00,280,0,1,1.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,0,,,,,,1,1,0,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,0,1,,,0,,0,0,,,0,,1,0,0,0,0,0,,,,11/06/2013,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,
590781902G1,CH TOURCOING,590781902,Structures des urgences générales,1,1,1,1,1,0,0,,0,,3,3,1,0,,0,,,,16,14.65,1.20,0.00,144,0,0,0.00,0.00,0.00,0,0,6,6.00,0.00,0.00,0,0,3,2.15,0.00,0.00,92,0,36,36.00,0.00,0.00,180,0,31,31.00,0.00,0.00,291,0,9,9.00,0.00,0.00,0,0,2,1.00,0.00,0.00,0,0,7,7.00,0.00,0.00,0,0,0,0.85,0.00,0.00,21,0,1,1,0,,1,80,1,1,0,0,,,,1,1,0,,,,0,,,,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,20,1,3,0,0,0,0,0,,1,0,0,1,1,1,10,0,"réactualisation du taux des places d'aval par Pole,  réalisée par un cadre de santé",11/06/2013,5,15,22,18,5,1,2,2,1,1,2,6,5,5,6,0,0,1,0,1,,1,,,,2,4,4,2,2,0,0,0,0,0,3,2,3,3,2,0,0,0,0,0,1,1,1,1,1,5,6,6,6,4,4,4,4,4,4,2,3,1,0,2,1,3,2,1,1,2,3,3,1,2,0,0,0,0,0,149,10,9
590782165G1,CH DENAIN,590782165,Structures des urgences générales,0,1,1,0,1,1,0,"Pneumologie, infectiologie, psychiatrie, chirurgie",0,,,,0,1,Collège de Médecine d'Urgence,0,0,0,,10,8.52,0.00,0.00,286,,0,0.00,,,,,6,6.00,0.00,0.00,,,1,1.00,0.00,0.00,,,23,21.10,0.00,0.00,,,12,10.90,0.00,0.00,,,6,4.50,0.00,0.00,,,4,2.70,0.00,0.00,,,2,2.00,0.00,0.00,,,0,0.00,,,,,1,1,0,,0,10,0,0,,0,,,,1,1,0,,,,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,3,1,1,1,0,0,,0,0,0,0,1,0,,,"Accord avec les établissements de la CHT, (Saint-Amand, Le Quesnoy, Valenciennes ) et le CH de Somain",11/06/2013,2,9,9,19,4,2,0,2,2,0,3,1,3,3,7,2,3,0,1,1,,,,,,3,3,3,2,2,0,0,0,0,0,2,3,3,2,2,0,0,0,0,0,1,1,1,0,1,4,4,4,3,4,2,2,2,1,2,1,2,1,0,1,1,2,1,0,1,2,2,0,0,0,0,0,0,0,0,80,,
590782215G1,CH DE  VALENCIENNES,590782215,Structures des urgences générales,1,1,2,2,1,1,1,"Nephrologie oui, épisodique",1,6.00,3,3,1,1,Convention inter-établissements pour les urgences pédiatriques,1,1,1,0,12,10.52,,,6796,304,5,2.25,,,1952,188,11,11.00,,,,,3,3.00,,,,,61,57.63,,,815,,37,32.91,,,,,12,10.16,,,,,3,3.26,,,,,5,5.00,,,,,16,12.08,,,,,1,1,1,,1,42,1,1,0,0,,,,1,1,1,1,1,1,0,,,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,43,1,1,0,0,,,0,,1,0,1,1,0,1,1,77,Ouverture de lits supplémentaires au sein de l'Etablissement,11/06/2013,8,26,44,64,11,0,4,3,3,2,8,0,2,4,8,3,5,0,1,2,0,0,1,2,0,1,6,5,3,1,1,1,2,1,1,3,6,6,5,3,0,0,0,0,0,2,3,3,1,2,7,9,13,9,7,5,5,5,5,4,3,3,1,0,3,1,3,0,0,0,1,2,2,1,1,8,12,6,4,10,235,18,18
590782439G1,CH WATTRELOS,590782439,Structures des urgences générales,0,1,2,2,0,0,0,,1,3.50,1,1,0,1,Le temps additionnel et les heures supplémentaires des médecins urgentistes ne sont pas gérés par le Centre Hospitalier de Wattrelos mais par la Direction des affaires médicales du Centre Hospitalier de Roubaix (Convention Hospitalière de Territoire),1,1,1,1,5,3.50,,,,,0,0.00,,,,,0,0.00,,,,,1,0.30,,,,,5,4.10,,,,,4,3.80,,,,90,0,0.00,,,,,2,1.50,,,,,3,2.00,,,,,0,0.00,,,,,0,,,,,,1,0,,0,,,,0,0,0,,,,0,,,,1,0,0,0,1,0,0,0,0,,,0,,,0,,1,2,0,0,,,0,,0,0,0,0,0,0,,,,11/06/2013,0,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,2,2,2,0,2,0,0,0,0,0,52,,
590782637G1,CH ARMENTIERES,590782637,Structures des urgences générales,0,1,2,0,1,0,0,,1,1.42,3,1,0,1,"fédération des urgences avec le CH HAZEBROUCK (fonctionne depuis 06/2000, convention actualisée en cours de signature) et bonnes pratiques avec SAMU 59",0,,,,5,4.98,1.60,0.00,720,946,0,0.00,,,,,5,5.00,,,,,2,1.07,0.00,0.00,0,28,25,25.82,0.00,0.00,1078,35,17,16.10,0.00,0.00,516,77,1,0.50,0.00,0.00,1,0,2,1.86,0.00,0.00,0,0,0,0.00,,,,,0,0.00,,,,,1,1,0,,0,17,1,0,,0,,,,1,1,0,,,,0,,,,0,,1,0,1,2,0,0,1,1,1,1,0,1,1,12,1,24,0,1,0,1,0,,1,0,1,1,1,0,,,renfort en ETP cadres de santé pour le service des urgences (=>2 cadres de santé),11/06/2013,0,5,5,10,1,3,6,1,4,1,3,1,1,2,4,2,1,0,0,1,0,0,1,0,0,1,2,2,1,1,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,3,3,3,3,3,3,4,3,2,3,0,0,0,0,0,1,3,2,1,1,0,0,0,0,0,1,1,0,0,0,85,6,9
590782652G1,C.H. D'HAZEBROUCK,590782652,Structures des urgences générales,0,1,0,0,2,0,0,"ORGANISE, EN SERVICE DE MEDECINE POLYVALENTE",1,1.00,,,,1,TRAVAIL EN MULTISITE AVEC LE CH ARMENTIERES,1,1,1,0,6,5.10,0.00,0.00,456,0,0,0.00,,,,,2,2.00,0.00,0.00,,,1,0.50,0.00,,,,5,7.80,0.00,,,,5,5.00,0.00,,,,1,0.80,0.00,,,,1,0.50,,,,,0,0.00,,,,,0,0.00,,,,,0,,,,,,0,0,,0,,,,0,1,0,,,,1,1,,,0,0,0,0,0,1,1,0,1,1,1,0,,,1,136,0,,0,0,,,0,,1,0,0,0,0,1,0,0,,11/06/2013,1,14,17,9,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,,
590783239G1,CH DOUAI,590783239,Structures des urgences générales,1,1,2,2,1,1,0,,1,0.60,3,3,0,1,Collège des urgentistes : réunions professionnelles des chefs de services samu smur de la région,0,0,0,,12,12.23,4.90,,2248,152,4,3.33,4,,468,160,9,6.83,4,,,,1,1.00,,,,,54,56.00,,,,,36,36.00,,,,,16,16.00,,,,,2,1.00,,,,,11,11.00,,,,,6,5.00,,,,,1,1,0,,1,82,0,1,0,0,,,,1,1,1,1,1,1,0,1,,,0,,0,0,0,0,0,0,1,1,1,1,0,1,1,35,1,2,0,0,,,0,,1,,1,1,1,,,,,11/06/2013,3,37,42,29,7,1,5,5,1,1,9,7,4,6,20,2,1,0,0,0,0,0,,,,3,3,3,2,3,0,2,2,2,0,3,2,2,3,3,0,1,1,0,0,1,2,1,2,1,7,11,11,7,7,3,6,5,4,3,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,210,5,6
590796975A1,HOP SALENGRO - HOPITAL B CHR LILLE,590796975,Structures des urgences générales sur site ayant aussi une structure des urgences pédiatriques,0,0,,,,,,autres services d'urgences : cardio - gynéco- ophtalmo,1,5.10,3,1,0,1,réseau informel coordonné par le SAMU,1,1,0,0,17,8.87,0.00,0.00,830,0,26,8.68,0.50,0.00,398,35,65,12.57,4.00,0.00,0,0,9,6.18,0.00,0.00,58,294,66,64.57,0.00,0.00,137,644,63,60.76,0.00,0.00,23,754,14,14.51,0.00,0.00,0,0,3,2.61,0.00,0.00,0,0,27,24.50,0.00,0.00,0,0,5,2.60,0.00,0.00,4,0,1,1,0,,1,70,1,1,1,1,1,,,,,,,,,1,1,1,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,56,1,2,0,0,,,0,,1,0,1,1,1,0,,,POST URGENCE (20 lits) DEPUIS LE 1er mai 2011  hopital plein tous les vendredis CACNP HOPITAL PLEIN,11/06/2013,16,38,29,31,18,3,11,11,7,9,7,5,0,0,1,17,15,16,19,22,0,0,1,4,14,1,4,3,1,1,1,0,0,1,1,2,5,3,3,2,0,0,0,0,0,3,3,1,1,3,7,7,8,7,7,8,8,8,5,8,5,6,0,0,5,2,2,1,0,2,3,3,3,2,3,0,1,2,0,1,161,20,10
